,ID,Product,Region,Profession,Age,First Rate Paid,Contract sum,Closing Date,Age Group
2433,2434,Life,150,Employee,45,FALSE,10000,01-07-1991,AG-5
2434,2435,Life,150,Employee,45,FALSE,10000,01-07-1991,AG-5
2435,2436,Life,150,Executive emplyee,45,TRUE,10000,01-07-1991,AG-5
2436,2437,Car,150,Student,45,FALSE,10000,01-07-1991,AG-5
2437,2438,Health,150,Employee,45,TRUE,10000,01-07-1991,AG-5
2438,2439,Life,150,Farmer,46,FALSE,10000,01-07-1991,AG-5
2439,2440,Car,150,Farmer,46,FALSE,10000,01-07-1991,AG-5
2440,2441,Health,160,Employee,46,TRUE,10000,01-07-1991,AG-5
2441,2442,Car,160,Employee,46,FALSE,10000,01-07-1991,AG-5
2442,2443,Household,150,Farmer,46,TRUE,10000,01-07-1991,AG-5
2443,2444,Life,150,Employee,46,TRUE,10000,01-07-1991,AG-5
2444,2445,Health,150,Employee,47,FALSE,10000,01-07-1991,AG-5
2445,2446,Life,160,Farmer,47,TRUE,10000,01-07-1991,AG-5
2446,2447,Life,150,Executive emplyee,47,TRUE,10000,01-07-1991,AG-5
2447,2448,Life,150,Employee,47,TRUE,10000,01-07-1991,AG-5
2448,2449,Life,150,Employee,48,FALSE,10000,01-07-1991,AG-5
2449,2450,Life,150,Farmer,48,TRUE,10000,01-07-1991,AG-5
2450,2451,Life,150,Farmer,48,TRUE,10000,01-07-1991,AG-5
2451,2452,Health,150,Employee,48,FALSE,10000,01-07-1991,AG-5
2452,2453,Life,150,Employee,48,TRUE,10000,01-07-1991,AG-5
2453,2454,Life,150,Employee,48,TRUE,10000,01-07-1991,AG-5
2454,2455,Life,150,Employee,48,FALSE,10000,01-07-1991,AG-5
2455,2456,Life,150,Executive emplyee,48,FALSE,10000,01-07-1991,AG-5
2456,2457,Car,150,Worker,49,TRUE,10000,01-07-1991,AG-5
2457,2458,Life,160,Employee,49,FALSE,10000,01-07-1991,AG-5
2458,2459,Car,150,Farmer,49,FALSE,10000,01-07-1991,AG-5
2459,2460,Car,150,Farmer,50,TRUE,10000,01-07-1991,AG-6
2460,2461,Car,150,Employee,50,FALSE,10000,01-07-1991,AG-6
2461,2462,Health,160,Employee,50,FALSE,10000,01-07-1991,AG-6
2462,2463,Life,150,Farmer,50,TRUE,10000,01-07-1991,AG-6
2463,2464,Life,150,Farmer,51,FALSE,10000,01-07-1991,AG-6
2464,2465,Car,150,Student,51,FALSE,10000,01-07-1991,AG-6
2465,2466,Life,150,Employee,52,TRUE,10000,01-07-1991,AG-6
2466,2467,Life,150,Student,52,TRUE,10000,01-07-1991,AG-6
2467,2468,Life,150,Farmer,52,TRUE,10000,01-07-1991,AG-6
2468,2469,Health,150,Employee,52,TRUE,10000,01-07-1991,AG-6
2469,2470,Life,150,Student,52,FALSE,10000,01-07-1991,AG-6
2470,2471,Life,160,Employee,53,TRUE,10000,01-07-1991,AG-6
2471,2472,Car,160,Student,53,TRUE,10000,01-07-1991,AG-6
2472,2473,Life,150,Student,53,FALSE,10000,01-07-1991,AG-6
2473,2474,Health,150,Farmer,54,FALSE,10000,01-07-1991,AG-6
2474,2475,Life,150,Employee,54,TRUE,10000,01-07-1991,AG-6
2475,2476,Health,150,Employee,54,TRUE,10000,01-07-1991,AG-6
2476,2477,Life,150,Farmer,54,FALSE,10000,01-07-1991,AG-6
2477,2478,Car,150,Employee,54,FALSE,10000,01-07-1991,AG-6
2478,2479,Life,150,Employee,55,TRUE,10000,01-07-1991,AG-6
2479,2480,Household,150,Student,55,TRUE,10000,01-07-1991,AG-6
2480,2481,Car,150,Student,55,TRUE,10000,01-07-1991,AG-6
2481,2482,Life,160,Employee,55,FALSE,10000,01-07-1991,AG-6
2482,2483,Life,160,Employee,55,FALSE,10000,01-07-1991,AG-6
2483,2484,Health,150,Employee,56,FALSE,10000,01-07-1991,AG-6
2484,2485,Health,150,Employee,56,FALSE,10000,01-07-1991,AG-6
2485,2486,Life,150,Employee,56,FALSE,10000,01-07-1991,AG-6
2486,2487,Life,150,Employee,57,FALSE,10000,01-07-1991,AG-6
2487,2488,Health,150,Farmer,57,FALSE,10000,01-07-1991,AG-6
2488,2489,Life,150,Executive emplyee,57,FALSE,10000,01-07-1991,AG-6
2489,2490,Life,150,Farmer,58,TRUE,10000,01-07-1991,AG-6
2490,2491,Car,150,Employee,58,TRUE,10000,01-07-1991,AG-6
2491,2492,Health,150,Student,59,TRUE,10000,01-07-1991,AG-6
2492,2493,Life,150,Employee,59,FALSE,10000,01-07-1991,AG-6
2493,2494,Health,160,Pupil,59,TRUE,10000,01-07-1991,AG-6
2494,2495,Health,160,Farmer,60,TRUE,10000,01-07-1991,AG-7
2495,2496,Household,150,Civil servant,60,TRUE,10000,01-07-1991,AG-7
2496,2497,Car,150,Employee,60,TRUE,10000,01-07-1991,AG-7
2497,2498,Health,150,Civil servant,61,FALSE,10000,01-07-1991,AG-7
2498,2499,Health,160,Employee,61,TRUE,10000,01-07-1991,AG-7
2499,2500,Car,150,Employee,61,FALSE,10000,01-07-1991,AG-7
2500,2501,Health,150,Employee,61,FALSE,10000,01-07-1991,AG-7
2501,2502,Life,160,Employee,62,FALSE,10000,01-07-1991,AG-7
2502,2503,Life,150,Student,62,TRUE,10000,01-07-1991,AG-7
2503,2504,Car,160,Employee,63,FALSE,10000,01-07-1991,AG-7
2504,2505,Car,150,Employee,63,TRUE,10000,01-07-1991,AG-7
2505,2506,Life,150,Civil servant,63,TRUE,10000,01-07-1991,AG-7
2506,2507,Household,150,Civil servant,64,TRUE,10000,01-07-1991,AG-7
2507,2508,Car,150,Student,65,FALSE,10000,01-07-1991,AG-7
2508,2509,Life,150,Executive emplyee,65,FALSE,10000,01-07-1991,AG-7
2509,2510,Car,150,Employee,65,TRUE,10000,01-07-1991,AG-7
2510,2511,Life,150,Civil servant,66,TRUE,10000,01-07-1991,AG-7
2511,2512,Life,150,Executive emplyee,68,FALSE,10000,01-07-1991,AG-7
2512,2513,Life,150,Civil servant,68,TRUE,10000,01-07-1991,AG-7
2513,2514,Life,150,Pupil,69,TRUE,10000,01-07-1991,AG-7
2514,2515,Household,160,Civil servant,70,TRUE,10000,01-07-1991,AG-7
2515,2516,Health,150,Student,24,FALSE,10000,01-08-1991,AG-2
2516,2517,Health,150,Student,25,FALSE,10000,01-08-1991,AG-3
2517,2518,Car,160,Student,25,TRUE,10000,01-08-1991,AG-3
2518,2519,Car,150,Farmer,25,FALSE,10000,01-08-1991,AG-3
2519,2520,Life,150,Student,26,FALSE,10000,01-08-1991,AG-3
2520,2521,Car,150,Student,27,TRUE,10000,01-08-1991,AG-3
2521,2522,Car,150,Farmer,27,TRUE,10000,01-08-1991,AG-3
2522,2523,Life,150,Farmer,27,FALSE,10000,01-08-1991,AG-3
2523,2524,Life,150,Farmer,28,FALSE,10000,01-08-1991,AG-3
2524,2525,Life,160,Farmer,28,FALSE,10000,01-08-1991,AG-3
2525,2526,Life,150,Employee,29,FALSE,10000,01-08-1991,AG-3
2526,2527,Health,150,Employee,30,FALSE,10000,01-08-1991,AG-4
2527,2528,Life,150,Employee,31,TRUE,10000,01-08-1991,AG-4
2528,2529,Car,150,Farmer,31,FALSE,10000,01-08-1991,AG-4
2529,2530,Life,150,Farmer,32,FALSE,10000,01-08-1991,AG-4
2530,2531,Car,160,Employee,33,FALSE,10000,01-08-1991,AG-4
2531,2532,Life,160,Executive emplyee,33,FALSE,10000,01-08-1991,AG-4
2532,2533,Life,160,Farmer,33,TRUE,10000,01-08-1991,AG-4
2533,2534,Life,150,Employee,34,TRUE,10000,01-08-1991,AG-4
2534,2535,Life,160,Employee,34,FALSE,10000,01-08-1991,AG-4
2535,2536,Car,150,Employee,35,FALSE,10000,01-08-1991,AG-4
2536,2537,Life,150,Pupil,35,FALSE,10000,01-08-1991,AG-4
2537,2538,Car,150,Student,35,FALSE,10000,01-08-1991,AG-4
2538,2539,Health,150,Farmer,35,FALSE,10000,01-08-1991,AG-4
2539,2540,Life,150,Employee,36,FALSE,10000,01-08-1991,AG-4
2540,2541,Car,150,Student,36,TRUE,10000,01-08-1991,AG-4
2541,2542,Health,160,Farmer,37,TRUE,10000,01-08-1991,AG-4
2542,2543,Life,150,Employee,37,FALSE,10000,01-08-1991,AG-4
2543,2544,Life,150,Employee,37,FALSE,10000,01-08-1991,AG-4
2544,2545,Life,150,Employee,37,FALSE,10000,01-08-1991,AG-4
2545,2546,Life,150,Employee,37,TRUE,10000,01-08-1991,AG-4
2546,2547,Life,150,Farmer,37,TRUE,10000,01-08-1991,AG-4
2547,2548,Life,160,Employee,38,TRUE,10000,01-08-1991,AG-4
2548,2549,Life,150,Employee,38,TRUE,10000,01-08-1991,AG-4
2549,2550,Life,150,Farmer,39,FALSE,10000,01-08-1991,AG-4
2550,2551,Life,160,Employee,39,FALSE,10000,01-08-1991,AG-4
2551,2552,Car,160,Student,39,FALSE,10000,01-08-1991,AG-4
2552,2553,Life,150,Farmer,39,FALSE,10000,01-08-1991,AG-4
2553,2554,Car,150,Employee,40,TRUE,10000,01-08-1991,AG-5
2554,2555,Health,150,Employee,40,TRUE,10000,01-08-1991,AG-5
2555,2556,Household,150,Farmer,40,FALSE,10000,01-08-1991,AG-5
2556,2557,Life,150,Farmer,41,FALSE,10000,01-08-1991,AG-5
2557,2558,Household,150,Executive emplyee,42,TRUE,10000,01-08-1991,AG-5
2558,2559,Life,150,Student,42,FALSE,10000,01-08-1991,AG-5
2559,2560,Life,150,Farmer,42,TRUE,10000,01-08-1991,AG-5
2560,2561,Life,160,Farmer,42,FALSE,10000,01-08-1991,AG-5
2561,2562,Life,150,Farmer,43,FALSE,10000,01-08-1991,AG-5
2562,2563,Life,150,Executive emplyee,43,FALSE,10000,01-08-1991,AG-5
2563,2564,Life,150,Farmer,43,FALSE,10000,01-08-1991,AG-5
2564,2565,Car,150,Employee,45,TRUE,10000,01-08-1991,AG-5
2565,2566,Car,150,Employee,45,TRUE,10000,01-08-1991,AG-5
2566,2567,Life,120,Employee,45,FALSE,10000,01-08-1991,AG-5
2567,2568,Life,150,Farmer,46,TRUE,10000,01-08-1991,AG-5
2568,2569,Life,150,Employee,47,TRUE,10000,01-08-1991,AG-5
2569,2570,Life,150,Employee,47,FALSE,10000,01-08-1991,AG-5
2570,2571,Health,160,Employee,47,FALSE,10000,01-08-1991,AG-5
2571,2572,Health,150,Employee,48,TRUE,10000,01-08-1991,AG-5
2572,2573,Life,150,Employee,49,FALSE,10000,01-08-1991,AG-5
2573,2574,Health,150,Employee,49,TRUE,10000,01-08-1991,AG-5
2574,2575,Life,160,Employee,49,TRUE,10000,01-08-1991,AG-5
2575,2576,Household,150,Employee,50,TRUE,10000,01-08-1991,AG-6
2576,2577,Car,150,Employee,50,TRUE,10000,01-08-1991,AG-6
2577,2578,Household,150,Employee,51,TRUE,10000,01-08-1991,AG-6
2578,2579,Life,150,Employee,51,FALSE,10000,01-08-1991,AG-6
2579,2580,Car,150,Employee,52,TRUE,10000,01-08-1991,AG-6
2580,2581,Car,150,Employee,54,TRUE,10000,01-08-1991,AG-6
2581,2582,Life,150,Employee,54,TRUE,10000,01-08-1991,AG-6
2582,2583,Car,150,Employee,54,TRUE,10000,01-08-1991,AG-6
2583,2584,Health,150,Employee,55,FALSE,10000,01-08-1991,AG-6
2584,2585,Life,150,Employee,55,TRUE,10000,01-08-1991,AG-6
2585,2586,Life,160,Employee,55,TRUE,10000,01-08-1991,AG-6
2586,2587,Life,150,Employee,56,TRUE,10000,01-08-1991,AG-6
2587,2588,Life,150,Employee,56,FALSE,10000,01-08-1991,AG-6
2588,2589,Life,150,Employee,57,TRUE,10000,01-08-1991,AG-6
2589,2590,Car,150,Employee,57,FALSE,10000,01-08-1991,AG-6
2590,2591,Life,150,Employee,57,FALSE,10000,01-08-1991,AG-6
2591,2592,Household,150,Executive emplyee,58,TRUE,10000,01-08-1991,AG-6
2592,2593,Life,150,Employee,58,TRUE,10000,01-08-1991,AG-6
2593,2594,Health,150,Employee,58,FALSE,10000,01-08-1991,AG-6
2594,2595,Life,150,Employee,59,FALSE,10000,01-08-1991,AG-6
2595,2596,Car,150,Farmer,59,TRUE,10000,01-08-1991,AG-6
2596,2597,Life,150,Farmer,59,TRUE,10000,01-08-1991,AG-6
2597,2598,Car,150,Employee,59,TRUE,10000,01-08-1991,AG-6
2598,2599,Household,150,Student,59,TRUE,10000,01-08-1991,AG-6
2599,2600,Life,150,Civil servant,61,TRUE,10000,01-08-1991,AG-7
2600,2601,Life,160,Student,62,TRUE,10000,01-08-1991,AG-7
2601,2602,Life,150,Civil servant,62,TRUE,10000,01-08-1991,AG-7
2602,2603,Life,150,Civil servant,62,FALSE,10000,01-08-1991,AG-7
2603,2604,Health,160,Civil servant,63,TRUE,10000,01-08-1991,AG-7
2604,2605,Life,150,Student,63,TRUE,10000,01-08-1991,AG-7
2605,2606,Life,150,Civil servant,63,TRUE,10000,01-08-1991,AG-7
2606,2607,Life,150,Civil servant,64,TRUE,10000,01-08-1991,AG-7
2607,2608,Life,150,Executive emplyee,65,FALSE,10000,01-08-1991,AG-7
2608,2609,Life,150,Executive emplyee,65,FALSE,10000,01-08-1991,AG-7
2609,2610,Household,150,Civil servant,67,TRUE,10000,01-08-1991,AG-7
2610,2611,Life,150,Civil servant,67,TRUE,10000,01-08-1991,AG-7
2611,2612,Health,150,Civil servant,67,FALSE,10000,01-08-1991,AG-7
2612,2613,Life,150,Civil servant,69,TRUE,10000,01-08-1991,AG-7
2613,2614,Life,150,Civil servant,72,TRUE,10000,01-08-1991,AG-7
2614,2615,Life,150,Civil servant,74,FALSE,10000,01-08-1991,AG-7
2615,2616,Life,150,Civil servant,74,FALSE,10000,01-08-1991,AG-7
2616,2617,Life,150,Civil servant,74,TRUE,10000,01-08-1991,AG-7
2617,2618,Life,150,Civil servant,74,FALSE,10000,01-08-1991,AG-7
2618,2619,Life,150,Civil servant,74,TRUE,10000,01-08-1991,AG-7
2619,2620,Household,150,Civil servant,75,FALSE,10000,01-08-1991,AG-7
2620,2621,Life,150,Civil servant,77,TRUE,10000,01-08-1991,AG-7
2621,2622,Health,150,Student,18,FALSE,10000,01-09-1991,AG-2
2622,2623,Car,160,Employee,22,TRUE,10000,01-09-1991,AG-2
2623,2624,Health,150,Student,23,FALSE,10000,01-09-1991,AG-2
2624,2625,Health,160,Student,23,TRUE,10000,01-09-1991,AG-2
2625,2626,Health,150,Employee,25,TRUE,10000,01-09-1991,AG-3
2626,2627,Car,150,Student,25,FALSE,10000,01-09-1991,AG-3
2627,2628,Car,160,Student,27,TRUE,10000,01-09-1991,AG-3
2628,2629,Health,160,Farmer,29,FALSE,10000,01-09-1991,AG-3
2629,2630,Life,150,Employee,29,FALSE,10000,01-09-1991,AG-3
2630,2631,Car,150,Student,29,FALSE,10000,01-09-1991,AG-3
2631,2632,Life,150,Employee,30,TRUE,10000,01-09-1991,AG-4
2632,2633,Life,150,Employee,30,FALSE,10000,01-09-1991,AG-4
2633,2634,Health,160,Employee,30,TRUE,10000,01-09-1991,AG-4
2634,2635,Health,150,Employee,31,FALSE,10000,01-09-1991,AG-4
2635,2636,Life,150,Employee,31,TRUE,10000,01-09-1991,AG-4
2636,2637,Life,150,Farmer,31,FALSE,10000,01-09-1991,AG-4
2637,2638,Household,160,Employee,33,FALSE,10000,01-09-1991,AG-4
2638,2639,Car,150,Farmer,34,TRUE,10000,01-09-1991,AG-4
2639,2640,Life,150,Farmer,34,TRUE,10000,01-09-1991,AG-4
2640,2641,Life,150,Employee,35,FALSE,10000,01-09-1991,AG-4
2641,2642,Life,150,Employee,35,TRUE,10000,01-09-1991,AG-4
2642,2643,Life,150,Farmer,35,TRUE,10000,01-09-1991,AG-4
2643,2644,Life,150,Farmer,35,FALSE,10000,01-09-1991,AG-4
2644,2645,Life,150,Employee,35,FALSE,10000,01-09-1991,AG-4
2645,2646,Life,150,Farmer,36,FALSE,10000,01-09-1991,AG-4
2646,2647,Household,150,Farmer,36,TRUE,10000,01-09-1991,AG-4
2647,2648,Life,150,Farmer,36,FALSE,10000,01-09-1991,AG-4
2648,2649,Household,160,Employee,37,TRUE,10000,01-09-1991,AG-4
2649,2650,Life,150,Farmer,37,FALSE,10000,01-09-1991,AG-4
2650,2651,Life,150,Farmer,37,FALSE,10000,01-09-1991,AG-4
2651,2652,Life,150,Self-employed,37,TRUE,10000,01-09-1991,AG-4
2652,2653,Car,150,Employee,38,FALSE,10000,01-09-1991,AG-4
2653,2654,Car,160,Employee,38,TRUE,10000,01-09-1991,AG-4
2654,2655,Life,150,Self-employed,39,TRUE,10000,01-09-1991,AG-4
2655,2656,Household,150,Employee,39,FALSE,10000,01-09-1991,AG-4
2656,2657,Car,150,Student,39,FALSE,10000,01-09-1991,AG-4
2657,2658,Health,150,Self-employed,39,FALSE,10000,01-09-1991,AG-4
2658,2659,Car,150,Employee,40,TRUE,10000,01-09-1991,AG-5
2659,2660,Life,150,Employee,40,TRUE,10000,01-09-1991,AG-5
2660,2661,Life,150,Farmer,40,FALSE,10000,01-09-1991,AG-5
2661,2662,Life,150,Farmer,40,TRUE,10000,01-09-1991,AG-5
2662,2663,Car,150,Employee,41,FALSE,10000,01-09-1991,AG-5
2663,2664,Car,150,Employee,41,FALSE,10000,01-09-1991,AG-5
2664,2665,Life,150,Farmer,41,TRUE,10000,01-09-1991,AG-5
2665,2666,Car,150,Student,41,TRUE,10000,01-09-1991,AG-5
2666,2667,Car,150,Farmer,41,TRUE,10000,01-09-1991,AG-5
2667,2668,Life,150,Farmer,41,TRUE,10000,01-09-1991,AG-5
2668,2669,Life,150,Farmer,42,TRUE,10000,01-09-1991,AG-5
2669,2670,Life,150,Farmer,43,TRUE,10000,01-09-1991,AG-5
2670,2671,Life,150,Farmer,43,FALSE,10000,01-09-1991,AG-5
2671,2672,Health,150,Farmer,43,TRUE,10000,01-09-1991,AG-5
2672,2673,Car,150,Employee,43,TRUE,10000,01-09-1991,AG-5
2673,2674,Household,150,Employee,44,TRUE,10000,01-09-1991,AG-5
2674,2675,Life,150,Employee,44,FALSE,10000,01-09-1991,AG-5
2675,2676,Household,150,Farmer,44,TRUE,10000,01-09-1991,AG-5
2676,2677,Car,150,Student,44,TRUE,10000,01-09-1991,AG-5
2677,2678,Life,150,Employee,44,FALSE,10000,01-09-1991,AG-5
2678,2679,Household,150,Student,44,TRUE,10000,01-09-1991,AG-5
2679,2680,Health,150,Employee,45,FALSE,10000,01-09-1991,AG-5
2680,2681,Life,150,Employee,45,TRUE,10000,01-09-1991,AG-5
2681,2682,Household,160,Farmer,45,TRUE,10000,01-09-1991,AG-5
2682,2683,Life,150,Farmer,46,FALSE,10000,01-09-1991,AG-5
2683,2684,Car,150,Farmer,47,FALSE,10000,01-09-1991,AG-5
2684,2685,Life,150,Farmer,47,TRUE,10000,01-09-1991,AG-5
2685,2686,Life,150,Farmer,47,TRUE,10000,01-09-1991,AG-5
2686,2687,Health,150,Employee,48,FALSE,10000,01-09-1991,AG-5
2687,2688,Life,150,Farmer,48,FALSE,10000,01-09-1991,AG-5
2688,2689,Life,150,Employee,48,FALSE,10000,01-09-1991,AG-5
2689,2690,Life,150,Employee,48,FALSE,10000,01-09-1991,AG-5
2690,2691,Life,150,Employee,48,TRUE,10000,01-09-1991,AG-5
2691,2692,Life,150,Farmer,49,FALSE,10000,01-09-1991,AG-5
2692,2693,Health,150,Farmer,49,FALSE,10000,01-09-1991,AG-5
2693,2694,Life,150,Farmer,50,TRUE,10000,01-09-1991,AG-6
2694,2695,Health,150,Employee,50,TRUE,10000,01-09-1991,AG-6
2695,2696,Life,150,Employee,50,TRUE,10000,01-09-1991,AG-6
2696,2697,Household,150,Employee,51,FALSE,10000,01-09-1991,AG-6
2697,2698,Life,160,Employee,51,TRUE,10000,01-09-1991,AG-6
2698,2699,Car,150,Farmer,51,FALSE,10000,01-09-1991,AG-6
2699,2700,Life,150,Farmer,51,FALSE,10000,01-09-1991,AG-6
2700,2701,Car,150,Civil servant,51,TRUE,10000,01-09-1991,AG-6
2701,2702,Household,150,Pupil,52,TRUE,10000,01-09-1991,AG-6
2702,2703,Life,160,Employee,52,FALSE,10000,01-09-1991,AG-6
2703,2704,Life,150,Employee,53,TRUE,10000,01-09-1991,AG-6
2704,2705,Life,150,Employee,53,TRUE,10000,01-09-1991,AG-6
2705,2706,Health,150,Employee,53,TRUE,10000,01-09-1991,AG-6
2706,2707,Life,150,Farmer,54,TRUE,10000,01-09-1991,AG-6
2707,2708,Health,150,Employee,54,TRUE,10000,01-09-1991,AG-6
2708,2709,Car,150,Employee,54,FALSE,10000,01-09-1991,AG-6
2709,2710,Car,150,Student,54,TRUE,10000,01-09-1991,AG-6
2710,2711,Life,150,Employee,54,TRUE,10000,01-09-1991,AG-6
2711,2712,Household,150,Worker,54,TRUE,10000,01-09-1991,AG-6
2712,2713,Health,150,Student,54,FALSE,10000,01-09-1991,AG-6
2713,2714,Car,150,Employee,54,TRUE,10000,01-09-1991,AG-6
2714,2715,Car,150,Employee,55,TRUE,10000,01-09-1991,AG-6
2715,2716,Health,150,Employee,55,TRUE,10000,01-09-1991,AG-6
2716,2717,Life,150,Employee,55,TRUE,10000,01-09-1991,AG-6
2717,2718,Life,150,Farmer,55,TRUE,10000,01-09-1991,AG-6
2718,2719,Car,150,Employee,55,FALSE,10000,01-09-1991,AG-6
2719,2720,Health,150,Employee,56,TRUE,10000,01-09-1991,AG-6
2720,2721,Household,150,Student,56,TRUE,10000,01-09-1991,AG-6
2721,2722,Life,160,Farmer,56,TRUE,10000,01-09-1991,AG-6
2722,2723,Life,150,Farmer,56,FALSE,10000,01-09-1991,AG-6
2723,2724,Household,150,Employee,56,FALSE,10000,01-09-1991,AG-6
2724,2725,Car,150,Student,57,FALSE,10000,01-09-1991,AG-6
2725,2726,Car,150,Pupil,57,FALSE,10000,01-09-1991,AG-6
2726,2727,Life,150,Employee,57,FALSE,10000,01-09-1991,AG-6
2727,2728,Health,150,Student,57,FALSE,10000,01-09-1991,AG-6
2728,2729,Life,150,Farmer,57,TRUE,10000,01-09-1991,AG-6
2729,2730,Life,150,Employee,57,TRUE,10000,01-09-1991,AG-6
2730,2731,Life,150,Student,57,TRUE,10000,01-09-1991,AG-6
2731,2732,Household,160,Pupil,57,TRUE,10000,01-09-1991,AG-6
2732,2733,Health,150,Employee,57,TRUE,10000,01-09-1991,AG-6
2733,2734,Life,150,Employee,57,TRUE,10000,01-09-1991,AG-6
2734,2735,Life,150,Student,58,FALSE,10000,01-09-1991,AG-6
2735,2736,Car,150,Civil servant,58,TRUE,10000,01-09-1991,AG-6
2736,2737,Life,150,Student,59,TRUE,10000,01-09-1991,AG-6
2737,2738,Household,150,Employee,60,TRUE,10000,01-09-1991,AG-7
2738,2739,Health,150,Employee,60,TRUE,10000,01-09-1991,AG-7
2739,2740,Life,150,Employee,61,TRUE,10000,01-09-1991,AG-7
2740,2741,Life,160,Employee,61,TRUE,10000,01-09-1991,AG-7
2741,2742,Household,150,Farmer,62,TRUE,10000,01-09-1991,AG-7
2742,2743,Car,150,Employee,62,TRUE,10000,01-09-1991,AG-7
2743,2744,Life,160,Employee,62,TRUE,10000,01-09-1991,AG-7
2744,2745,Health,150,Employee,63,TRUE,10000,01-09-1991,AG-7
2745,2746,Household,150,Civil servant,63,TRUE,10000,01-09-1991,AG-7
2746,2747,Life,150,Student,63,FALSE,10000,01-09-1991,AG-7
2747,2748,Life,150,Civil servant,64,TRUE,10000,01-09-1991,AG-7
2748,2749,Life,150,Farmer,64,TRUE,10000,01-09-1991,AG-7
2749,2750,Life,160,Civil servant,64,TRUE,10000,01-09-1991,AG-7
2750,2751,Life,150,Employee,64,TRUE,10000,01-09-1991,AG-7
2751,2752,Life,160,Employee,65,FALSE,10000,01-09-1991,AG-7
2752,2753,Life,150,Civil servant,68,TRUE,10000,01-09-1991,AG-7
2753,2754,Life,160,Civil servant,68,FALSE,10000,01-09-1991,AG-7
2754,2755,Household,150,Civil servant,68,TRUE,10000,01-09-1991,AG-7
2755,2756,Life,150,Civil servant,69,TRUE,10000,01-09-1991,AG-7
2756,2757,Health,150,Civil servant,71,FALSE,10000,01-09-1991,AG-7
2757,2758,Life,150,Civil servant,71,TRUE,10000,01-09-1991,AG-7
2758,2759,Household,160,Civil servant,72,TRUE,10000,01-09-1991,AG-7
2759,2760,Car,150,Student,73,TRUE,10000,01-09-1991,AG-7
2760,2761,Life,160,Civil servant,75,TRUE,10000,01-09-1991,AG-7
2761,2762,Household,150,Civil servant,81,TRUE,10000,01-09-1991,AG-7
2762,2763,Car,150,Farmer,22,FALSE,11000,01-10-1991,AG-2
2763,2764,Car,150,Employee,22,FALSE,11000,01-10-1991,AG-2
2764,2765,Health,160,Student,23,FALSE,11000,01-10-1991,AG-2
2765,2766,Life,150,Farmer,23,FALSE,11000,01-10-1991,AG-2
2766,2767,Car,150,Employee,24,TRUE,11000,01-10-1991,AG-2
2767,2768,Life,160,Student,24,TRUE,11000,01-10-1991,AG-2
2768,2769,Life,150,Student,24,TRUE,11000,01-10-1991,AG-2
2769,2770,Life,150,Farmer,25,TRUE,11000,01-10-1991,AG-3
2770,2771,Health,150,Employee,26,TRUE,11000,01-10-1991,AG-3
2771,2772,Car,150,Employee,26,TRUE,11000,01-10-1991,AG-3
2772,2773,Life,150,Farmer,26,FALSE,11000,01-10-1991,AG-3
2773,2774,Car,150,Employee,27,FALSE,11000,01-10-1991,AG-3
2774,2775,Health,150,Student,28,FALSE,11000,01-10-1991,AG-3
2775,2776,Car,150,Employee,28,FALSE,11000,01-10-1991,AG-3
2776,2777,Car,150,Farmer,28,TRUE,11000,01-10-1991,AG-3
2777,2778,Life,160,Farmer,28,FALSE,11000,01-10-1991,AG-3
2778,2779,Life,160,Farmer,28,TRUE,11000,01-10-1991,AG-3
2779,2780,Life,150,Employee,29,TRUE,11000,01-10-1991,AG-3
2780,2781,Life,160,Employee,29,TRUE,11000,01-10-1991,AG-3
2781,2782,Life,150,Employee,29,TRUE,11000,01-10-1991,AG-3
2782,2783,Household,150,Farmer,30,TRUE,11000,01-10-1991,AG-4
2783,2784,Car,150,Pupil,30,FALSE,11000,01-10-1991,AG-4
2784,2785,Car,150,Executive emplyee,30,TRUE,11000,01-10-1991,AG-4
2785,2786,Life,150,Farmer,30,FALSE,11000,01-10-1991,AG-4
2786,2787,Car,160,Farmer,31,FALSE,11000,01-10-1991,AG-4
2787,2788,Household,150,Student,31,TRUE,11000,01-10-1991,AG-4
2788,2789,Health,150,Employee,31,TRUE,11000,01-10-1991,AG-4
2789,2790,Health,160,Employee,32,FALSE,11000,01-10-1991,AG-4
2790,2791,Life,150,Executive emplyee,32,FALSE,11000,01-10-1991,AG-4
2791,2792,Car,150,Employee,33,TRUE,11000,01-10-1991,AG-4
2792,2793,Life,150,Employee,33,FALSE,11000,01-10-1991,AG-4
2793,2794,Car,160,Farmer,33,TRUE,11000,01-10-1991,AG-4
2794,2795,Car,150,Farmer,34,FALSE,11000,01-10-1991,AG-4
2795,2796,Life,150,Employee,34,FALSE,11000,01-10-1991,AG-4
2796,2797,Car,150,Employee,35,FALSE,11000,01-10-1991,AG-4
2797,2798,Car,150,Employee,35,FALSE,11000,01-10-1991,AG-4
2798,2799,Health,150,Employee,36,FALSE,11000,01-10-1991,AG-4
2799,2800,Car,150,Employee,36,FALSE,11000,01-10-1991,AG-4
2800,2801,Life,150,Student,36,FALSE,11000,01-10-1991,AG-4
2801,2802,Health,150,Employee,36,TRUE,11000,01-10-1991,AG-4
2802,2803,Health,150,Employee,37,FALSE,11000,01-10-1991,AG-4
2803,2804,Life,160,Employee,37,TRUE,11000,01-10-1991,AG-4
2804,2805,Life,150,Farmer,37,FALSE,11000,01-10-1991,AG-4
